timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-06-01T14:17:23,codecarbon,c9e5e303-a552-4b7d-b8ea-5a95652d75cb,2.476003408432007,2.745794337214091e-07,1.1089622606589768e-07,22.5,6.216,5.918010234832764,1.5475021302700042e-05,4.254530520439148e-06,4.0373860909445135e-06,2.37669379140837e-05,Sweden,SWE,,,,Windows-10-10.0.19045-SP0,3.11.3,2.2.2,12,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce GTX 1650,18.056,59.3247,15.781360626220703,machine,N
2023-06-01T14:20:13,codecarbon,78ba9c02-2810-4da8-8823-a49db28564d7,2.4283130168914795,2.5940818717935854e-07,1.0682650275104605e-07,22.5,4.9430000000000005,5.918010234832764,1.5176956355571746e-05,3.317758740252919e-06,3.9590360665884345e-06,2.24537511624131e-05,Sweden,SWE,,,,Windows-10-10.0.19045-SP0,3.11.3,2.2.2,12,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce GTX 1650,,,15.781360626220703,machine,N
2023-06-01T14:44:05,codecarbon,19f36217-2f7e-4086-a793-d042702a6c23,90.2300670146942,9.724585113760688e-06,1.077754393352829e-07,22.5,5.12,5.918010234832764,0.0005639316678047,0.0001298269246746,0.0001479781956934,0.0008417367881728,Sweden,SWE,,,,Windows-10-10.0.19045-SP0,3.11.3,2.2.2,12,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce GTX 1650,,,15.781360626220703,machine,N
2023-06-01T14:46:27,codecarbon,f208b5aa-ab40-40dd-847f-811fefd670e3,65.13624119758606,6.995846929263942e-06,1.0740329501118353e-07,22.5,5.049,5.918010234832764,0.0004070890009403,9.175097660322984e-05,0.0001067037712025,0.0006055437487461,Sweden,SWE,,,,Windows-10-10.0.19045-SP0,3.11.3,2.2.2,12,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce GTX 1650,,,15.781360626220703,machine,N
2023-06-01T14:51:43,codecarbon,61caf7b9-0f69-4880-945e-e2e728d07c95,15.494866609573364,1.8550371750553664e-06,1.1971946721433847e-07,22.5,9.271,5.918010234832764,9.684291630983353e-05,3.8394158377051354e-05,2.5330498675476936e-05,0.00016056757336236184,Sweden,SWE,,,,Windows-10-10.0.19045-SP0,3.11.3,2.2.2,12,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce GTX 1650,,,15.781360626220703,machine,N
